EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2012;G;7;78;780;780044;Plan Inst.Dep.Interés Fed;Plan de Instalaciones Deportivas de Interés Federativo
2012;G;7;78;780;780045;Fto.Invers.Ambientales;Fomento en Inversiones Ambientales dirigidas a la Conservación, mejora y calidad del Medio Ambiente en Aragón
2012;G;7;78;780;780046;Sub.Decreto 228/2004 ESIL;Subvenciones para la conservación, mejora y calidad del Medio Ambiente
2012;G;7;78;780;780047;D 228/04 ESIL Mn Y Ds;Aplicación del Decreto 228/2004. Entidades sin ánimo de Lucro. Subvenciones en materia de Medio Natural y Desarrollo Sostenible
2012;G;7;78;780;780048;Invers Asoc. Ganaderas;Convocatoria anual Subvenciones reguladas por Decreto 228/2004 dirigidas a Asociaciones Ganaderas para ejecución de inversiones relativas al transporte, distribución y tratamiento de depuración de estiércoles
2012;G;7;78;780;780049;Inver. Medioambientales;Convocatoria anual Subvenciones reguladas por Decreto 228/2004, dirigidas a Asociaciones para la realización de Inversiones para Formación, Difusión y Sensibilización Ambiental
2012;G;7;78;780;780050;Fmto. Inv. mej.gest.amb.;Fomento de inversiones para la mejora de la Gestión Ambiental
2012;G;7;78;780;780051;Ayudas en Infr. a Asoc.;Ayudas en Infraestructuras a Asociaciones
2012;G;7;78;780;780052;Pytos.Juventud,Aso.y Ent.;Proyectos de Juventud, de Asociaciones y Entidades
2012;G;7;78;780;780053;Subv. Promoc.Dllo Económ;Subvenciones para Promoción y Desarrollo Económico
2012;G;7;78;780;780054;Programas Europeos;Programas Europeos
2012;G;7;78;780;780055;Estruc.Form. Agentes.Soc.;Estructuras Formativas Agentes Sociales
2012;G;7;78;780;780056;Prog.Apoyo Equip.Atenc.Pr;Programa apoyo Equipos Atención Primaria
2012;G;7;78;780;780057;Invers. Ctros Serv.Soc.;Inversiones en Centros de Servicios Sociales
2012;G;7;78;780;780058;Formación Técnicos Espec.;Formación de Técnicos Especialistas
2012;G;7;78;780;780059;Vertebr. territ. y social;Actuaciones de cooperación específica para la vertebración territorial y social
2012;G;7;78;780;780060;Fondo Supresión  Barreras;Fondo para supresión de barreras arquitectónicas
2012;G;7;78;780;780061;Implant. tecnolog. hidróg;Apoyo implantación nuevas tecnologías - Hidrógeno
2012;G;7;78;780;780062;C. Tecn. Jaca y Benasque;Centros de Tecnificación de Jaca y Benasque
2012;G;7;78;780;780063;Prog.Igual.Oportun.M/H;Programas Igualdad de Oportunidades Mujeres/Hombre
2012;G;7;78;780;780064;Plan 06-08 Ces.Viv.Alquil;Plan Vivienda 2006-2008 Cesión Vivienda para Alquiler
2012;G;7;78;780;780065;Plan 06-08 Renta Alquiler;Plan Vivienda 2006-2008 Renta de Alquiler
2012;G;7;78;780;780066;Áreas Plan 06-08 Reh.Viv.;Áreas de Rehabilitación Integral Plan 2006-2008. Rehabilitación de Viviendas
2012;G;7;78;780;780067;Plan 06-08 Rehab. Viviend;Plan Vivienda 2006-2008 Rehabilitación de Viviendas
2012;G;7;78;780;780068;Plan 06-08 Rehab. Edif.;Plan Vivienda 2006-2008 Rehabilitación  de Edificios
2012;G;7;78;780;780069;Áreas Plan 06-08 Reh.Edif;Áreas Rehabilitación Plan 2006-2008 Reh.Edificios
2012;G;7;78;780;780070;Subv. de restaur. HABITAT;Subvenciones de restauración HABITAT
2012;G;7;78;780;780071;Plan 06-09 Viv. Construid;Plan Vivienda 2006-2009  Vivienda Construida
2012;G;7;78;780;780072;Dllo Soc-Econ.zonas ENP's;Desarrollo socioeconómico de las zonas de influencia de ENP's
2012;G;7;78;780;780074;Hnos.Franc.C.B. CS.Lorenz;Hermanos Franciscanos de la Cruz Blanca - Construcción residencia para personas dependientes en Huesca (Casa San Lorenzo)
2012;G;7;78;780;780075;F. ADEMA constr.Ctro día;A la Asociación Aragonesa  de Esclerosis Múltiple para la construcción de un Centro de Día para personas con esclerosis múltiple en Zaragoza
2012;G;7;78;780;780076;Jaca 2014;Jaca 2014
2012;G;7;78;780;780077;Rep.Daños Viv.Desb.Ebro;Reparación de daños en viviendas por desbordamiento del río Ebro
2012;G;7;78;780;780078;Fundación Beulas;Fundación Beulas
2012;G;7;78;780;780079;Subv. Área Inf. P.Nac.Ord;Subvenciones Área de Influencia Socioeconómica del Parque Nacional Ordesa
2012;G;7;78;780;780080;Plan vivienda 98-01 Alqu.;Plan de vivienda 1998-2001. Alquiler
2012;G;7;78;780;780081;Plan vivienda 02-05 Alqu.;Plan de vivienda 2002-2005. Alquiler
2012;G;7;78;780;780082;Conv. red casas canguro;Convenio para creación de red de casas canguro
2012;G;7;78;780;780083;RU-Reh.Unif.aislada 06-09;RU - Rehabilitación unifamiliar aislada. Plan 06-09
2012;G;7;78;780;780084;RE-Reh.estr/fuc ais.06-09;RE - Rehabilitación estructural/funcional edificio aislada. Plan 06-09
2012;G;7;78;780;780085;REVA-Reh ed. vta/alq 6-09;REVA - Rehabilitación edificios para venta ó alquiler aislada. Plan 06-09
2012;G;7;78;780;780086;RV-Reh hab. vda ais 06-09;RV - Rehabilitación habitabilidad vivienda aislada. Plan 06-09
2012;G;7;78;780;780087;Trans. Errad.Violenc.Gén.;Transferencias programa de prevención y erradicación de violencia de género
2012;G;7;78;780;780088;Rehab.Goya.Ctro Arag.Barc;Rehabilitación del Teatro Goya. Centro Aragonés de Barcelona
2012;G;7;78;780;780089;Fmto. Reduc. Gases Ef.Inv;Fomento de la reducción de gases de efecto invernadero
2012;G;7;78;780;780090;Ampl. Ctros atenc.depend.;Ampliación y reforma de centros de atención a la dependencia
2012;G;7;78;780;780091;Transferencia ADUNARE;Transferencia de Capital - ADUNARE Centro de día de Torrero
2012;G;7;78;780;780092;Programas de prevención;Programas de prevención
2012;G;7;78;780;780093;T.Ag.Arag. Invest. y Dllo;Transferencia a la Fundación Agencia Aragonesa para la Investigación y el Desarrollo. Aragón I+D
2012;G;7;78;780;780094;Ay. moderniz. industrial;Ayuda para la modernización industrial, mejora de calidad y difusión
2012;G;7;78;780;780095;Prest. Econom. Svcios Soc;Prestaciones Económicas de Servicios Sociales
2012;G;7;78;780;780096;Daños Viviendas Tormentas;Daños en viviendas por tormentas
2012;G;7;78;780;780097;Fundación Goya;Fundación Goya
2012;G;7;78;780;780098;Ayudas infr casas canguro;Ayudas en infraestructuras a casas canguro
2012;G;7;78;780;780099;Fomento part. ciudadana;Fomento de la participación ciudadana
2012;G;7;78;780;780100;Subv. mat. institucional;Subvenciones en materia institucional
2012;G;7;78;780;780101;Estruct.Form CREA;Estructuras Formativas CREA
2012;G;7;78;780;780102;Estruct.Form CEPYME;Estructuras Formativas CEPYME
2012;G;7;78;780;780103;Estruct.Form UGT;Estructuras Formativas UGT
2012;G;7;78;780;780104;Estruct.Form CCOO;Estructuras Formativas CCOO
2012;G;7;78;780;780105;Inf. técn. precios y traz;Información técnica de precios y trazabilidad de productos agroalimentarios
2012;G;7;78;780;780106;Act. mat. prev. Ries.y RL;Actuaciones en materia de prevención de riesgos laborales
2012;G;7;78;780;780107;Plan Vivienda 2005 -2008;Plan de Vivienda 2005-2008. Áreas de Rehabilitación Prioritaria
2012;G;7;78;780;780108;Convenio Feria Zgz.;Convenio Feria Zaragoza, Vivienda Solar.
2012;G;7;78;780;780116;Conv. ONCE Perro Guía;Convenio con la Fundación ONCE del Perro Guía
2012;G;7;78;780;780117;Plan Rec.Quebrantahuesos;Plan de Recuperación del Quebrantahuesos
2012;G;7;78;780;780118;Oficinas Inform. Vivienda;Oficinas de Información de Vivienda
2012;G;7;78;780;780119;Convenio Fed.Arag. Caza;Convenio Federación Aragonesa de Caza
2012;G;7;78;780;780120;P.vivienda 2009-2012.Chab;Plan de vivienda 2009-2012.Ayuda para la erradicación del chabolismo
2012;G;7;78;780;780121;P.vivienda 2009-2012.Inqu;Plan de vivienda 2009-2012. Ayudas a los inquilinos
2012;G;7;78;780;780122;Acuerdo tran. valle Astún;Acuerdo transaccional valle de Astún
2012;G;7;78;780;780123;Fom.inv.parq.cient.tecnol;Fomento inversiones parques científicos y tecnológicos
2012;G;7;78;780;780124;Acred. comp. prof. sanita;Acreditación competencia profesional de profesionales sanitarios
2012;G;7;78;780;780125;Salón Inmobiliario Aragón;Salón Inmobiliario de Aragón
2012;G;7;78;780;780126;Urb. suelo Viv.protegida;Urbanización de suelo para vivienda protegida
2012;G;7;78;780;780127;Prom.viv protegida alquil;Promoción vivienda protegida para alquiler
2012;G;7;78;780;780128;VPO de promoción pública;Vivienda de protección oficial de promoción pública
2012;G;7;78;780;780129;Ayudas propiet viv alquil;Ayudas a los propietarios de viviendas en alquiler
2012;G;7;78;780;780130;Prest. avales viv. garant;Prestación de avales viviendas garantizadas
2012;G;7;78;780;780131;Fondo Esp. Rehabilitación;Fondo Especial de Rehabilitación
2012;G;7;78;780;780132;Subsid.préstamos.Vivienda;Subsidiación préstamos. Viviendas garantizadas
2012;G;7;78;780;780133;Plan Integral Inmigración;Plan Integral para la Inmigración
2012;G;7;78;780;780134;Minorías Étnicas;Minorías Étnicas
2012;G;7;78;780;780135;Ayudas eficiencia energet;Ayudas eficiencia energética
2012;G;7;78;780;780136;Apoyo Sector Automoción;Apoyo al Sector de la Automoción
2012;G;7;78;780;780137;Acond. sede C. Regulador;Acondicionamiento sede Consejo Regulador
2012;G;7;78;780;780138;Plan Vivien 09-12. RENOVE;Plan Vivienda 09-12. RENOVE
2012;G;7;78;780;780139;Plan vivienda 09-12 ARIS;Plan Vivienda 09-12. ARIS
2012;G;7;78;780;780140;Plan vivienda 09-12 ARUS;Plan Vivienda 09-12. ARUS
2012;G;7;78;780;780141;Proyecto Escuela 2.0;Proyecto Escuela 2.0
2012;G;7;78;780;780142;Eliminación barreras;Fondo eliminación de barreras arquitectónicas
2012;G;7;78;780;780143;Ayudas Innoempresa;Ayudas programa Innoempresa
2012;G;7;78;780;780144;Fundación FADOT;Fundación Aragonesa para el Desarrollo de la Observación de la Tierra
2012;G;7;78;780;780145;P 09-12.Alojamientos prot;Plan Vivienda 2009-2012. Promoción de alojamientos protegidos
2012;G;7;78;780;780146;Subv cons y compvdad Pyme;Subvenciones para consolidación y competitividad Pyme e Innoempresa
2012;G;7;78;780;780147;Programa Piloto des rural;Programa Piloto Desarrollo Rural Sostenible
2012;G;7;78;780;780148;Acc.Est.S.Ferial Aragonés;Acciones estratégicas Sector Ferial Aragonés
2012;G;7;78;780;780149;F. Santa María la Real;Fundación Santa María la Real
2012;G;7;78;780;780150;Fundación Montañana;Fundación Montañana
2012;G;7;78;780;780151;Ayda.aragonesa VPO 09-12;Ayuda aragonesa a la VPO. Plan 2009-2012
2012;G;7;78;780;780152;Los Fayos.Ejecución STC;Los Fayos. Ejecución sentencia
2012;G;7;78;780;780153;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2012;G;7;78;780;780154;Prog.Vivienda Social;Programa de vivienda social
2012;G;7;78;780;780155;Fundación Sta. Mª Albarra;Fundación Sta. Mª Albarracín
2012;G;7;78;780;780156;Transf. Fundación Hidróg.;Transferencia Fundación del Hidrógeno
2012;G;7;78;780;780157;Conv. Rest. Cat. Tarazona;Conv. Restauración Catedral Santa María Tarazona
2012;G;7;79;790;790000;Al Exterior;Al Exterior
2012;G;8;80;800;800000;Concedidos a corto plazo;Préstamos y anticipos concedidos a corto plazo
2012;G;8;80;801;801000;Concedidos a largo plazo;Préstamos y anticipos concedidos a largo plazo
2012;G;8;81;810;810000;Compra acc.part.Sect.Públ;Compra de acciones y participaciones del Sector Público
2012;G;8;81;810;810001;Compra acc.part.Corp.Empr;Compra de acciones y participaciones de la Corporación Empresarial Pública de Aragón
2012;G;8;82;820;820000;Compra acc.part.Sect.Priv;Compra de acciones y participaciones del Sector Privado
2012;G;8;82;820;820001;Prestamos part. Sect. Pri;Prestamos participativos en el Sector Privado
2012;G;8;85;850;850000;Constitución de fianzas;Constitución de fianzas
2012;G;8;85;851;851000;Constitución de depósitos;Constitución de depósitos
2012;G;8;87;870;870000;Aport. Patrimoniales;Aportaciones Patrimoniales
2012;G;9;90;900;900000;Canc. tít. Deuda l/ plazo;Cancelación de títulos de la Deuda a largo plazo
2012;G;9;91;910;910000;Canc. prést l/p Ent.Créd.;Cancelación de préstamos a largo plazo con Entidades de Crédito
2012;G;9;91;911;911000;Canc. prést c/p Ent.Créd.;Cancelación de préstamos a corto plazo con Entidades de Crédito
2012;G;9;91;912;912000;Amort. prést l/p E.S.Públ;Amortización de préstamos a largo plazo con Entes del Sector Público
2012;I;1;;;;Impuestos Directos;Impuestos Directos
2012;I;2;;;;Impuestos Indirectos;Impuestos Indirectos
2012;I;3;;;;Tasas y otros ingresos;Tasas y otros ingresos
2012;I;4;;;;Transferencias Corrientes;Transferencias Corrientes
2012;I;5;;;;Ingresos Patrimoniales;Ingresos Patrimoniales
2012;I;6;;;;Enaj. inversiones reales;Enajenación de inversiones reales
2012;I;7;;;;Transferencias de Capital;Transferencias de Capital
2012;I;8;;;;Activos Financieros;Activos Financieros
2012;I;9;;;;Pasivos Financieros;Pasivos Financieros
2012;I;1;10;;;Sobre la Renta;Sobre la Renta
2012;I;1;11;;;S/ el Capital;Sobre el Capital
2012;I;2;20;;;S/Trans. Patrim. y A.J.D.;Sobre Transmisiones Patrimoniales y Actos Jurídicos Documentados
2012;I;2;21;;;S/Valor Añadido (I.V.A.);Impuesto sobre el Valor Añadido (I.V.A.)
2012;I;2;22;;;S/ Consumos específicos;Sobre consumos específicos
2012;I;3;30;;;Venta de Bienes;Venta de Bienes
2012;I;3;31;;;Prestación de Servicios;Prestación de Servicios
2012;I;3;32;;;Tasas;Tasas
2012;I;3;33;;;Precios Públicos;Precios Públicos
2012;I;3;37;;;Tasa Fiscal sobre juego;Tasa Fiscal sobre el juego
2012;I;3;38;;;Reintegros;Reintegros
2012;I;3;39;;;Otros ingresos;Otros ingresos
2012;I;4;40;;;De Admón del Estado;De la Administración del Estado
2012;I;4;41;;;De OO.AA.;De Organismos Autónomos
2012;I;4;42;;;Subv Seguridad Social;Subvenciones de la Seguridad Social
2012;I;4;44;;;De Empresas,Entes Públic.;De Empresas Públicas y otros Entes Públicos
2012;I;4;45;;;De Comunidades Autónomas;De Comunidades Autónomas
2012;I;4;46;;;De Corporaciones Locales;De Corporaciones Locales
2012;I;4;47;;;De Empresas;De Empresas
2012;I;4;48;;;De fam,ins. sin fin lucro;De Familias e Instituciones sin fines de lucro
2012;I;4;49;;;Del Exterior;Del Exterior
2012;I;5;52;;;Intereses de depósitos;Intereses de depósitos
2012;I;5;53;;;Dividendos;Dividendos
2012;I;5;54;;;Renta de inmuebles;Renta de inmuebles
2012;I;5;55;;;Produc.Concesion. y aprov;Productos de concesionarios y aprovechamientos especiales
2012;I;5;59;;;Otros ingr. patrimoniales;Otros ingresos patrimoniales
2012;I;6;60;;;De terrenos;De terrenos
2012;I;6;61;;;Demás inversiones reales;De las demás inversiones reales
2012;I;6;62;;;De inmuebles;De inmuebles
2012;I;6;69;;;Enaj. de otras inv reales;Enajenación de otras inversiones reales
2012;I;7;70;;;De Admón del Estado;De la Administración del Estado
2012;I;7;71;;;De OO.AA.;De Organismos Autónomos
2012;I;7;72;;;De la Seguridad Social;De la Seguridad Social
2012;I;7;74;;;De Empresas,Entes Públic.;De Empresas Públicas y otros Entes Públicos
2012;I;7;75;;;De Comunidades Autónomas;De Comunidades Autónomas
2012;I;7;76;;;De Corporaciones Locales;De Corporaciones Locales
2012;I;7;77;;;De Empresas;De Empresas
2012;I;7;78;;;De Fam,Ins.Sin Fin Lucro;De Familias E Instituciones Sin Fines De Lucro
2012;I;7;79;;;Del Exterior;Del Exterior
2012;I;8;82;;;Reint. préstamos conced.;Reintegro de préstamos concedidos
2012;I;8;83;;;Devol. depósitos,fianzas;Devoluciones de depósitos y fianzas
2012;I;8;84;;;Enaj. acc. y partic.;Enajenación de acciones y participaciones
2012;I;8;87;;;Remanentes de Tesorería;Remanentes de Tesorería
2012;I;9;90;;;Emisión de Deuda Pública;Emisión de Deuda Pública
2012;I;9;91;;;Préstamos recibidos s.pbl;Préstamos recibidos sector público
2012;I;9;92;;;Préstamos recibidos s.pri;Préstamos recibidos sector privado
2012;I;1;10;100;;S/ Renta Personas Físicas;Sobre la Renta de las Personas Físicas
2012;I;1;11;110;;S/Sucesiones y donaciones;Sobre Sucesiones y Donaciones
2012;I;1;11;111;;Impuesto S/ Patrimonio;Impuesto sobre el Patrimonio
2012;I;1;11;112;;S/ Grandes superficies;Sobre Grandes superficies
2012;I;1;11;113;;S/Emisiones contaminantes;Sobre emisiones contaminantes
2012;I;1;11;114;;S/ Tendidos aéreos;Sobre tendidos aéreos
2012;I;2;20;200;;S/Transm. Patrimoniales;Sobre Transmisiones Patrimoniales
2012;I;2;20;201;;S/Actos Jurídicos Docum.;Sobre Actos Jurídicos Documentados
2012;I;2;21;210;;S/Valor Añadido (I.V.A.);Impuesto sobre el Valor Añadido (I.V.A.)
2012;I;2;22;220;;Impuestos especiales;Impuestos especiales
2012;I;2;22;221;;Canon de Saneamiento;Canon de Saneamiento
2012;I;3;30;300;;Venta de Bienes;Venta de Bienes
2012;I;3;30;301;;Venta de publicaciones;Venta de publicaciones
2012;I;3;30;302;;Venta material de juego;Venta de material de juego
2012;I;3;31;310;;Prest.Serv. Cortes Aragón;Prestación de Servicios de las Cortes de Aragón
2012;I;3;31;311;;Prest.Serv. S.S. y Fam.;Prestación de Servicios de S. Sociales y Familia
2012;I;3;31;312;;Pr.Serv. Pres. y Justicia;Prestación de  Servicios de Presidencia y Justicia
2012;I;3;31;314;;Pr.Serv Indust. e Innovac;Prestación de Servicios de Industria e Innovación
2012;I;3;31;315;;Pr.Serv Sanid., BS y Fami;Prestación de Servicios de Sanidad, Bienestar Social  y Familia
2012;I;3;31;316;;Pr.Serv Ed,Cult. y Dep.;Prestación de Servicios Educación, Cultura y Deporte
2012;I;3;31;318;;Prest.Serv C.T.U.;Prestación de Servicios de Ciencia,Tecnología y Universidad
2012;I;3;31;319;;Prest.Serv. Dptos y OOPP;Otros ingresos por Prestación de Servicios
2012;I;3;32;320;;Tasas Vicep,Pres. y PT;Tasas de Vicepresidencia, Presidencia y Política Territorial, Justicia e Interior
2012;I;3;32;321;;Tasas O.P. Urb. y Ttes.;Tasas de Obras Públicas, Urbanismo y Transportes
2012;I;3;32;322;;Tasas Agr.Alim. y M. Amb.;Tasas de Agricultura y Alimentación y Medio Ambiente
2012;I;3;32;323;;Tasas Salud y Consumo;Tasas de Salud y Consumo
2012;I;3;32;324;;Tasas Ser.Soc. y Familia;Tasas de Servicios Sociales y Familia
2012;I;3;32;325;;Tasas Econ., Hac. y Emple;Tasas de Economía, Hacienda y Empleo
